source	id	tag	value	candidate	error
bsz	115186395	020.z	310008201	NA	E_MISS
bsz	016619587	020.9	3-7873-06272-2	37873062722	E_LEN
bsz	11255766X	020.9	3-89679-3-89679-0-072-2	38967938967900722	E_LEN
bsz	250923114	020.9	90-587-501-7	905875017	E_LEN
bsz	103259686	020.z	295193070	NA	E_MISS
bsz	067133037	020.9	90-602724-2	906027242	E_LEN
bsz	003086259	020.z	136266061	NA	E_MISS
bsz	035678542	020.9	3-89015-40-3	389015403	E_LEN
bsz	363677682	020.z	978048167241	978048167241	E_LEN
bsz	285851985	020.z	978075709506	978075709506	E_LEN
bsz	052437833	020.z	225139000	NA	E_MISS
bsz	10934751X	020.9	3-458-1600-X	34581600X	E_LEN
bsz	059803371	020.z	812088428	NA	E_MISS
bsz	121689875	020.z	39090200531	39090200531	E_LEN
bsz	001829696	020.z	444100318	NA	E_MISS
bsz	045059918	020.z	390109407	NA	E_MISS
bsz	121865444	020.9	978-0-521-331333-3	97805213313333	E_LEN
bsz	040712648	020.z	390670068	NA	E_MISS
bsz	250034212	020.z	317188569	NA	E_MISS
bsz	109458095	020.z	31101779563	31101779563	E_LEN
bsz	003118193	020.z	370230031	NA	E_MISS
bsz	029726905	020.9	3-8100-958-Xf	38100958X	E_LEN
bsz	350854548	776.z	97838691058901	97838691058901	E_LEN
bsz	121745201	020.z	37705713698	37705713698	E_LEN
bsz	111792231	020.9	0-8527-231-2	085272312	E_LEN
bsz	069496137	020.z	388396446	NA	E_MISS
bsz	01369314X	020.9	3-9230505-81-3	39230505813	E_LEN
bsz	099966611	020.z	39805627107	39805627107	E_LEN
bsz	119492393	020.9	978-3-540-2840-4	978354028404	E_LEN
bsz	03251753X	020.z	390069512	NA	E_MISS
bsz	109458095	020.9	3-11-0177956-3	31101779563	E_LEN
bsz	065030419	020.z	830404369f	NA	E_MISS
bsz	259297550	020.9	13-987-3-85256-321-3	139873852563213	E_LEN
bsz	346391687	020.9	674-36238-1	674362381	E_LEN
bsz	068250525	020.9	3-545-3634-9	354536349	E_LEN
bsz	272909912	020.z	987393829555	987393829555	E_LEN
bsz	36322453X	020.z	962041077	NA	E_MISS
bsz	031828744	020.z	379369391	NA	E_MISS
bsz	02199739X	020.z	379450201g	NA	E_MISS
bsz	021953929	020.9	3-609-6770-5	360967705	E_LEN
bsz	364224355	020.z	978896556875	978896556875	E_LEN
bsz	121319199	020.9	978-0387-2815	97803872815	E_LEN
bsz	089598784	020.9	3-93258-90-8	393258908	E_LEN
bsz	250020564	020.9	03-078655-X	03078655X	E_LEN
bsz	261618229	020.z	07704016241	07704016241	E_LEN
bsz	028111133	020.z	025336270902	025336270902	E_LEN
bsz	273870467	776.z	10.1155/9169	NA	E_MISS
bsz	37618566X	020.9	978-0-203-8442-7	978020384427	E_LEN
bsz	115201254	020.z	398071503	NA	E_MISS
bsz	054231108	020.z	392211647	NA	E_MISS
bsz	358446848	020.9	978-0-0813700243	97800813700243	E_LEN
bsz	370890221	776.z	97894000705791	97894000705791	E_LEN
bsz	087730278	020.9	2-904-251-06-	290425106	E_LEN
bsz	049112651	020.z	357710578	NA	E_MISS
bsz	016659481	020.z	376961006	NA	E_MISS
bsz	339415312	020.z	978910062085	978910062085	E_LEN
bsz	28538760X	020.9	978-3-30961-06-7	978330961067	E_LEN
bsz	087657422	020.z	188390502	NA	E_MISS
bsz	271922389	020.9	978-406-56599-1	978406565991	E_LEN
bsz	345319761	020.9	754210033	NA	E_MISS
bsz	275476758	020.z	022685101	NA	E_MISS
bsz	041255526	020.z	839014670	NA	E_MISS
bsz	275550931	020.9	#	NA	E_MISS
bsz	049979213	020.z	187828316	NA	E_MISS
bsz	011392649	020.z	444000704	NA	E_MISS
bsz	011551895	020.z	136658857	NA	E_MISS
bsz	267635761	020.z	97831241110008	97831241110008	E_LEN
bsz	020098936	020.z	345221660	NA	E_MISS
bsz	275516377	020.9	3-927565-O3-2	NA	E_MISS
bsz	004320867	020.9	3-421-1660-7	342116607	E_LEN
bsz	033995850	020.9	3-922-429-08-	392242908	E_LEN
bsz	25524777X	020.9	3-85316-26-3	385316263	E_LEN
bsz	368547434	020.z	9783499	NA	E_MISS
bsz	082072132	020.z	398068021	NA	E_MISS
bsz	119352370	020.9	978-0521-6090	97805216090	E_LEN
bsz	391192558	020.9	79-88-404-4344-7	798840443447	E_LEN
bsz	02377925X	020.z	069106910	NA	E_MISS
bsz	379088231	020.9	8-84088-55930-4	884088559304	E_LEN
bsz	081374380	020.9	3-13-11497-X	31311497X	E_LEN
bsz	385231644	020.9	978-0-987749-3-2	978098774932	E_LEN
bsz	077802950	020.z	520015316	NA	E_MISS
bsz	096834900	020.z	335300577	NA	E_MISS
bsz	022760318	020.9	3-549-5103-4	354951034	E_LEN
bsz	040906043	020.z	392242909	NA	E_MISS
bsz	03364375X	020.9	3-18-09393-7	318093937	E_LEN
bsz	028788796	020.z	204153853f	NA	E_MISS
bsz	089065964	020.z	388895112	NA	E_MISS
bsz	36524886X	020.9	978-88609-726-5	978886097265	E_LEN
bsz	106061461	020.z	351583952	NA	E_MISS
bsz	011524294	020.9	12-722150-6	127221506	E_LEN
bsz	04862831X	020.9	3-19-13234-8	319132348	E_LEN
bsz	284809748	020.9	978-3-7774-4315-57	97837774431557	E_LEN
bsz	253706297	020.9	978-540-33345-6	978540333456	E_LEN
bsz	005223091	020.z	094999510	NA	E_MISS
bsz	103270914	020.z	377053789	NA	E_MISS
bsz	096246146	020.z	990103089	NA	E_MISS
bsz	323901255	020.z	978389948135	978389948135	E_LEN
bsz	057384967	020.9	3-8641-525-7	386415257	E_LEN
bsz	033406510	020.z	391005192	NA	E_MISS
bsz	023791268	020.z	360220088	NA	E_MISS
bsz	285851985	020.9	978-0-757-0950-6	978075709506	E_LEN
bsz	090459636	020.9	3-95326-17-3	395326173	E_LEN
bsz	016653025	020.z	392458005f	NA	E_MISS
bsz	113522657	020.z	067712380	NA	E_MISS
bsz	011079312	020.9	471-29048-3	471290483	E_LEN
bsz	041772369	020.z	38600051164	38600051164	E_LEN
bsz	095480382	020.z	393497315	NA	E_MISS
bsz	055612539	020.z	585080696	NA	E_MISS
bsz	039040399	020.z	090223715	NA	E_MISS
bsz	352292121	020.z	978883170602	978883170602	E_LEN
bsz	031590640	020.z	352919208	NA	E_MISS
bsz	050643665	020.9	3-925-355-45-	392535545	E_LEN
bsz	081783477	020.9	286961-028-26	28696102826	E_LEN
bsz	025844350	020.z	921864305	NA	E_MISS
bsz	28755581X	020.9	978-3-86802-017	978386802017	E_LEN
bsz	256853657	020.z	067587287	NA	E_MISS
bsz	019543417	020.9	3-441-0045-5	344100455	E_LEN
bsz	038032546	020.9	3-14-300312-	314300312	E_LEN
bsz	271476729	020.9	92-90061-095-6	92900610956	E_LEN
bsz	056198140	020.z	271834824	NA	E_MISS
bsz	257579087	020.z	392250726	NA	E_MISS
bsz	084984228	020.z	392975727	NA	E_MISS
bsz	088961990	020.z	398061350	NA	E_MISS
bsz	006589278	020.z	385028030	NA	E_MISS
bsz	305148389	020.z	978896697400	978896697400	E_LEN
bsz	121776778	020.z	598117077f	NA	E_MISS
bsz	330334549	020.9	0-13-004029-01	01300402901	E_LEN
bsz	011020563	020.9	13-038836-X	13038836X	E_LEN
bsz	256536635	020.9	3-16-1489037-1	31614890371	E_LEN
bsz	030612357	020.z	346212363	NA	E_MISS
bsz	021359385	020.z	013338105	NA	E_MISS
bsz	041928725	020.z	227504424f	NA	E_MISS
bsz	047936258	020.z	094264231	NA	E_MISS
bsz	07985124X	020.9	80-85800-XX-X	8085800XXX	E_CONV
bsz	26308342X	020.9	99912-96-3-6	999129636	E_LEN
bsz	035604727	020.z	968124441	NA	E_MISS
bsz	077766784	020.z	190269900	NA	E_MISS
bsz	028928121	020.9	2-04-015-799	204015799	E_LEN
bsz	258663669	020.z	39206060355	39206060355	E_LEN
bsz	267388381	020.z	80732611111	80732611111	E_LEN
bsz	113627300	020.9	0-444-1525-8	044415258	E_LEN
bsz	02765723X	020.z	348530880	NA	E_MISS
bsz	065462513	020.9	5-22947-00161	52294700161	E_LEN
bsz	338721460	020.z	9789783110237849	9789783110237849	E_LEN
bsz	054447607	020.z	349282429	NA	E_MISS
bsz	351692029	776.z	97811119976530	97811119976530	E_LEN
bsz	260569569	020.9	978-3-8362-825-5	978383628255	E_LEN
bsz	04663925X	020.z	225160536	NA	E_MISS
bsz	038032546	020.z	314300312	NA	E_MISS
bsz	328049646	020.9	97839813135	97839813135	E_LEN
bsz	040924661	020.z	377102490	NA	E_MISS
bsz	090462513	020.9	0-8493-916-6	084939166	E_LEN
bsz	341287318	020.9	08918113756	08918113756	E_LEN
bsz	095480382	020.9	3-9349-73-15-	393497315	E_LEN
bsz	099064588	020.z	394849350	NA	E_MISS
bsz	25613166X	020.z	978898176118	978898176118	E_LEN
bsz	383459702	020.z	97886243463	97886243463	E_LEN
bsz	063121069	020.z	39273413	NA	E_MISS
bsz	250602016	020.z	978896695611	978896695611	E_LEN
bsz	053305485	020.z	290531538	NA	E_MISS
bsz	012997536	020.9	3-8048-420-9	380484209	E_LEN
bsz	286660962	020.9	978-7705-4677-0	978770546770	E_LEN
bsz	013727869	020.9	3-925-04-9	3925049	E_LEN
bsz	370573617	020.z	97839389449783938944592	97839389449783938944592	E_LEN
bsz	072636769	020.z	225919020	NA	E_MISS
bsz	046158154	020.9	3-923218-9-5	392321895	E_LEN
bsz	006454348	020.z	076353111	NA	E_MISS
bsz	082304572	020.z	271183927	NA	E_MISS
bsz	034464662	020.z	381058306	NA	E_MISS
bsz	033377324	020.z	376892455	NA	E_MISS
bsz	042213843	020.z	345897295	NA	E_MISS
bsz	287832740	020.z	978019442680	978019442680	E_LEN
bsz	114199078	020.9	3-448-6500-5	344865005	E_LEN
bsz	04604826X	020.z	089397374	NA	E_MISS
bsz	091903637	020.9	3584-0162-3431	358401623431	E_LEN
bsz	058292470	020.z	390047143	NA	E_MISS
bsz	256363757	020.9	5-891631-040-0	58916310400	E_LEN
bsz	018256708	020.z	963053820	NA	E_MISS
bsz	261154893	020.9	081008919	NA	E_MISS
bsz	113921403	020.9	3-8305-809-3	383058093	E_LEN
bsz	004721136	020.z	353322978	NA	E_MISS
bsz	365664782	020.z	97884825500930	97884825500930	E_LEN
bsz	08472417X	020.9	3-12-73953-2	312739532	E_LEN
bsz	099913194	020.9	7-310-9680-0	731096800	E_LEN
bsz	051485982	020.9	3-922-723-80-	392272380	E_LEN
bsz	11145087X	020.9	2-06-003-602-	206003602	E_LEN
bsz	032572654	020.9	3-8891-024-6f	388910246	E_LEN
bsz	001809814	020.z	120849011	NA	E_MISS
bsz	392725967	020.z	978193947822	978193947822	E_LEN
bsz	02705070X	020.z	396867000	NA	E_MISS
bsz	26644329X	020.9	978041535187	978041535187	E_LEN
bsz	040773523	020.9	3-89322-66-8	389322668	E_LEN
bsz	307541177	020.z	832244689	NA	E_MISS
bsz	027778355	020.z	486613585	NA	E_MISS
bsz	033995850	020.z	392242908	NA	E_MISS
bsz	030640334	020.z	981028340	NA	E_MISS
bsz	253817579	020.z	97838994911111	97838994911111	E_LEN
bsz	08597059X	020.z	978093570299	978093570299	E_LEN
bsz	377348228	020.z	978 90 6375 0770	NA	E_MISS
bsz	075735601	020.z	093031526	NA	E_MISS
bsz	043166709	020.9	2-09-190-755-	209190755	E_LEN
bsz	252562798	020.z	978415192439	978415192439	E_LEN
bsz	305420909	020.z	978866455221	978866455221	E_LEN
bsz	264932994	020.z	270370008	NA	E_MISS
bsz	050570420	020.z	586040395	NA	E_MISS
bsz	318943689	020.9	84-300-5.534-7	NA	E_MISS
bsz	068768834	020.9	3-9232194-17-9	39232194179	E_LEN
bsz	021400466	020.9	3-85770-08-5	385770085	E_LEN
bsz	046898603	020.z	388523273	NA	E_MISS
bsz	097290386	020.9	3-8006-22788-4	38006227884	E_LEN
bsz	284635545	020.9	978-3-930861-50	978393086150	E_LEN
bsz	108960188	020.z	996169451	NA	E_MISS
bsz	025263064	020.z	357065901	NA	E_MISS
bsz	254712177	020.z	97837775718240	97837775718240	E_LEN
bsz	004859677	020.9	3-205-8564-7	320585647	E_LEN
bsz	252317939	020.z	980941221	NA	E_MISS
bsz	034560785	020.z	377016857	NA	E_MISS
bsz	031816282	020.z	845194721	NA	E_MISS
bsz	086967703	020.z	377314722	NA	E_MISS
bsz	091461588	020.9	1-881-089-30-	188108930	E_LEN
bsz	031201016	020.z	221805226	NA	E_MISS
bsz	392725967	020.9	978-19-3947-82-2	978193947822	E_LEN
bsz	284906239	020.z	978 0 85249 887 3	NA	E_MISS
bsz	054959608	020.9	3-254-8360-1	325483601	E_LEN
bsz	356926885	020.z	978800642618	978800642618	E_LEN
bsz	359318533	020.z	978110263268	978110263268	E_LEN
bsz	119827514	020.9	3-901167-12	390116712	E_LEN
bsz	038547090	020.z	353866352	NA	E_MISS
bsz	325171696	020.9	978-0-73781-61-0	978073781610	E_LEN
bsz	274447266	020.9	978-1-42620-0191-2	97814262001912	E_LEN
bsz	103259686	020.9	2-95-19307-0-	295193070	E_LEN
bsz	083868941	020.9	0-06-42262-9	006422629	E_LEN
bsz	022016740	020.z	906034221	NA	E_MISS
bsz	30381943X	020.z	978386649185	978386649185	E_LEN
bsz	052891895	020.z	39222201815	39222201815	E_LEN
bsz	110499662	020.9	1-904-380-08-	190438008	E_LEN
bsz	046791736	020.9	3-9801-324-2-	398013242	E_LEN
bsz	06066150X	020.9	2-8525-543-2	285255432	E_LEN
bsz	016810082	020.z	342352260	NA	E_MISS
bsz	25530868X	020.9	3-486-94560	348694560	E_LEN
bsz	049547895	020.z	33894980206	33894980206	E_LEN
bsz	033250499	020.z	963560180	NA	E_MISS
bsz	265477751	020.9	978-3-3-8340-0152-8	97833834001528	E_LEN
bsz	314332529	020.9	978-7694-1059-4	978769410594	E_LEN
bsz	352409428	776.z	978146101131	978146101131	E_LEN
bsz	006454348	020.9	07-63531-11	076353111	E_LEN
bsz	009320156	020.9	3-7799-183-8	377991838	E_LEN
bsz	364091843	020.z	053380190	NA	E_MISS
bsz	261423142	020.z	97839202071517	97839202071517	E_LEN
bsz	064938581	020.9	3-433-2714-5	343327145	E_LEN
bsz	320422429	020.9	978-0-8759-475-7	978087594757	E_LEN
bsz	011379642	020.9	07-004678-6	070046786	E_LEN
bsz	274042576	020.9	3-921843-78	392184378	E_LEN
bsz	278118836	020.z	97811555631253	97811555631253	E_LEN
bsz	349604673	020.9	97538300706	97538300706	E_LEN
bsz	007258194	020.z	340603250	NA	E_MISS
bsz	090060385	020.z	36352648x	NA	E_MISS
bsz	022762086	020.z	354951107	NA	E_MISS
bsz	276099923	020.9	978-3939382-08-09	97839393820809	E_LEN
bsz	110552342	020.z	809015881	NA	E_MISS
bsz	040583813	020.z	377252042	NA	E_MISS
bsz	00483948X	020.9	3-92088-9-31-	392088931	E_LEN
bsz	046239618	020.z	31713924X	NA	E_MISS
bsz	308500776	020.9	978-423-50807-0	978423508070	E_LEN
bsz	31494799X	776.z	97830220919	97830220919	E_LEN
bsz	120974789	020.z	97803872294	97803872294	E_LEN
bsz	263273350	020.z	83040011X	NA	E_MISS
bsz	041783050	020.z	38947320386	38947320386	E_LEN
bsz	059159219	020.z	026258022	NA	E_MISS
bsz	005158842	020.9	3-528-0307-1f	352803071	E_LEN
bsz	062463012	020.z	39306731017	39306731017	E_LEN
bsz	255342586	020.z	385316271	NA	E_MISS
bsz	319210359	020.z	978468908712	978468908712	E_LEN
bsz	032778457	020.9	3-85420-31-5	385420315	E_LEN
bsz	071246908	020.z	052015835	NA	E_MISS
bsz	034113231	020.9	3-88-132-201-	388132201	E_LEN
bsz	250014777	020.9	978-936872-77-4	978936872774	E_LEN
bsz	005812887	020.z	343430147	NA	E_MISS
bsz	116881488	020.z	97852740539	97852740539	E_LEN
bsz	324228619	020.9	978-0-521-205555-9	97805212055559	E_LEN
bsz	019392745	020.z	209290558	NA	E_MISS
bsz	026786516	020.z	007707540	NA	E_MISS
bsz	032591152	020.z	376181446	NA	E_MISS
bsz	05192952X	020.9	2-903-950-56-	290395056	E_LEN
bsz	329364502	020.9	978-3-8007	97838007	E_LEN
bsz	26256890X	020.z	965531953	NA	E_MISS
bsz	39674897X	020.z	97819074272377	97819074272377	E_LEN
bsz	121689875	020.z	390902005319	390902005319	E_LEN
bsz	117996157	020.z	09050823500	09050823500	E_LEN
bsz	375928928	020.z	97830263466	97830263466	E_LEN
bsz	050958607	020.9	83-8620-04-8	838620048	E_LEN
bsz	022760849	020.9	3-549-5106-9f	354951069	E_LEN
bsz	002512750	020.z	070551952	NA	E_MISS
bsz	050588052	020.9	3-13-10255-4	313102554	E_LEN
bsz	12106512X	020.9	978-460-06401	97846006401	E_LEN
bsz	068526229	020.9	1-56098--619-	156098619	E_LEN
bsz	019099363	020.z	39200460480	39200460480	E_LEN
bsz	046517618	020.z	906375034	NA	E_MISS
bsz	106967673	020.z	29042020001	29042020001	E_LEN
bsz	287558878	020.9	978-3-7639-3691	978376393691	E_LEN
bsz	01905954X	020.z	379279538	NA	E_MISS
bsz	090021010	020.z	69039259787	69039259787	E_LEN
bsz	082042268	020.z	387994358	NA	E_MISS
bsz	004164091	020.z	377015567	NA	E_MISS
bsz	027326888	020.z	809006086	NA	E_MISS
bsz	036805394	020.9	357-882100650/6	357882100650	E_LEN
bsz	014218720	020.9	3-88239-000-	388239000	E_LEN
bsz	255532415	020.9	0-521-8483-8	052184838	E_LEN
bsz	097689106	020.z	321400969	NA	E_MISS
bsz	093775954	020.z	290543488	NA	E_MISS
bsz	060518413	020.9	961-90219-0	961902190	E_LEN
bsz	330498401	020.z	978997330424	978997330424	E_LEN
bsz	345319761	020.z	754210033	NA	E_MISS
bsz	013763938	020.z	390046453	NA	E_MISS
bsz	25065797X	020.9	978-3-89949-294	978389949294	E_LEN
bsz	340418575	020.z	14234236712	14234236712	E_LEN
bsz	095239146	020.9	5-02-02975-2	502029752	E_LEN
bsz	024045446	020.9	3-423-0940-3	342309403	E_LEN
bsz	020141122	020.z	225160403	NA	E_MISS
bsz	321629884	020.z	978160051128	978160051128	E_LEN
bsz	355993287	020.z	978583508453	978583508453	E_LEN
bsz	031261329	020.z	344802533	NA	E_MISS
bsz	036957593	020.9	3-18-09083-X	31809083X	E_LEN
bsz	277025559	020.9	29777879X	NA	E_MISS
bsz	391356410	776.z	978352978$fengl. Buchhandelsausg.	NA	E_MISS
bsz	04101104X	020.z	361315471	NA	E_MISS
bsz	035604727	020.9	968-12-444-1	968124441	E_LEN
bsz	004425995	020.z	353109542	NA	E_MISS
bsz	011213647	020.z	470116528	NA	E_MISS
bsz	348562861	020.z	97830260953$So	97830260953	E_LEN
bsz	286028166	020.z	978140518667	978140518667	E_LEN
bsz	017617723	020.9	3-7799-184-6	377991846	E_LEN
bsz	020728077	020.z	887741416	NA	E_MISS
bsz	016627903	020.9	3-8202-464-4	382024644	E_LEN
bsz	043001262	020.z	06830452745	06830452745	E_LEN
bsz	327820586	020.9	0137-2335	NA	E_MISS
bsz	346296021	020.9	09036329	NA	E_MISS
bsz	094604614	020.9	90-8515-02-5	908515025	E_LEN
bsz	117882062	020.9	9-78-0-415-28	978041528	E_LEN
bsz	094604312	020.z	908515017	NA	E_MISS
bsz	022782532	020.9	3-448-0212-1	344802121	E_LEN
bsz	062533282	020.z	919708544	NA	E_MISS
bsz	059265787	020.z	864170072	NA	E_MISS
bsz	020199732	020.9	3-320-0147-9	332001479	E_LEN
bsz	256551022	020.z	159631620	NA	E_MISS
bsz	072141271	020.z	047302384	NA	E_MISS
bsz	254623913	020.z	06138089X	NA	E_MISS
bsz	393653277	020.9	epub	NA	E_MISS
bsz	031071392	020.9	3-85097-49-3	385097493	E_LEN
bsz	016394283	020.z	348779003	NA	E_MISS
bsz	093110871	020.9	83-06-2565-2	830625652	E_LEN
bsz	260982237	020.9	978-9807736-9-0	978980773690	E_LEN
bsz	275248887	020.z	978777103600	978777103600	E_LEN
bsz	010469648	020.9	2-252-2011-3	225220113	E_LEN
bsz	12110883X	020.9	9-78-0-0415-3	978004153	E_LEN
bsz	089598784	020.z	393258908	NA	E_MISS
bsz	038036908	020.9	3-14-300297-	314300297	E_LEN
bsz	048138479	020.z	837234267	NA	E_MISS
bsz	050744925	020.9	3-92277873-42	39227787342	E_LEN
bsz	35983552X	020.z	978351326161	978351326161	E_LEN
bsz	331851792	020.9	957-17-596-9	957175969	E_LEN
bsz	115987126	020.9	978-0387-2202	97803872202	E_LEN
bsz	393984249	020.z	270952008	NA	E_MISS
bsz	383059062	776.z	978658021344	978658021344	E_LEN
bsz	28475689X	020.z	590395405	NA	E_MISS
bsz	048198250	020.z	290511848	NA	E_MISS
bsz	294362509	020.9	978-3-17-20766-0	978317207660	E_LEN
bsz	060153849	020.z	997886172	NA	E_MISS
bsz	048056782	020.z	376250422	NA	E_MISS
bsz	106739549	020.9	3-448-5579-4	344855794	E_LEN
bsz	008941572	020.9	3-409-9699-9	340996999	E_LEN
bsz	304408123	020.z	978521073066	978521073066	E_LEN
bsz	066728711	020.9	0-7503-0-474-	075030474	E_LEN
bsz	095678921	020.z	348610021	NA	E_MISS
bsz	391278452	020.z	876708548	NA	E_MISS
bsz	25439065X	020.9	3-89244-0072-5	38924400725	E_LEN
bsz	264116747	020.9	978-8167-7307-8	978816773078	E_LEN
bsz	071116753	020.9	3-854-60-007-	385460007	E_LEN
bsz	005294134	020.9	510-03251-6	510032516	E_LEN
bsz	261436414	020.9	3-510-6184-8	351061848	E_LEN
bsz	033586926	020.z	273811992f	NA	E_MISS
bsz	331920395	020.z	957648104	NA	E_MISS
bsz	308900189	020.z	978300278587	978300278587	E_LEN
bsz	013719831	020.9	3-215-6425-1	321564251	E_LEN
bsz	346802881	020.z	Übernahme	NA	E_MISS
bsz	060518413	020.z	961902190	NA	E_MISS
bsz	259908614	020.9	3-900-471-71-0-1	39004717101	E_LEN
bsz	266365620	020.9	92-1-1261740-0	92112617400	E_LEN
bsz	30367170X	020.9	978-3-6124-605-3	978361246053	E_LEN
bsz	116709413	020.z	930268108	NA	E_MISS
bsz	32728238X	020.9	978883707585	978883707585	E_LEN
bsz	355362058	020.9	011-2-01-00001S-I	01120100001	E_LEN
bsz	30362745X	020.9	78-84-7506-819-0	788475068190	E_LEN
bsz	017652375	020.z	041526180	NA	E_MISS
bsz	059759658	020.9	81-215-604-2	812156042	E_LEN
bsz	035705396	020.9	3-8028-205-5	380282055	E_LEN
bsz	012567051	020.z	902175459	NA	E_MISS
bsz	009402497	020.z	022673271	NA	E_MISS
bsz	035094737	020.z	39225540302	39225540302	E_LEN
bsz	031139140	020.9	3-922-429-34-	392242934	E_LEN
bsz	095393854	020.9	1-900-663-25-	190066325	E_LEN
bsz	260383880	020.9	3-7754-022-6	377540226	E_LEN
bsz	036932094	020.9	3-355-0776-5	335507765	E_LEN
bsz	262356740	020.z	97804444521118	97804444521118	E_LEN
bsz	330775138	020.z	978353418454232352	978353418454232352	E_LEN
bsz	023236078	020.9	3-18-14148007	31814148007	E_LEN
bsz	007011954	020.z	37651129X	NA	E_MISS
bsz	272977683	020.z	978211050204	978211050204	E_LEN
bsz	027594920	020.z	486612724	NA	E_MISS
bsz	120435675	020.9	978-0387-2347	97803872347	E_LEN
bsz	310430496	020.z	97804700519318	97804700519318	E_LEN
bsz	082963851	020.z	853170525	NA	E_MISS
bsz	012575801	020.z	347606158	NA	E_MISS
bsz	082157286	020.z	377588213	NA	E_MISS
bsz	04207407X	020.9	3-13-100471	313100471	E_LEN
bsz	040456072	020.9	3-7649-126-2	376491262	E_LEN
bsz	263102955	020.9	3-3-00-019580-7	33000195807	E_LEN
bsz	303389222	020.z	22340618X	NA	E_MISS
bsz	118830988	020.9	2-06-006-309-	206006309	E_LEN
bsz	105974153	020.z	389904694	NA	E_MISS
bsz	034530193	020.9	3-6004-270-0	360042700	E_LEN
bsz	312340915	020.9	190427022	NA	E_MISS
bsz	255752482	020.z	978019926029	978019926029	E_LEN
bsz	108338002	020.z	808277232	NA	E_MISS
bsz	359318533	020.9	978-11-026326-8	978110263268	E_LEN
bsz	366521780	020.9	978-8321-9456-7	978832194567	E_LEN
bsz	117877573	020.9	978-8343-3008	97883433008	E_LEN
bsz	039563790	020.z	351833336	NA	E_MISS
bsz	036204080	020.z	290142841	NA	E_MISS
bsz	272971723	020.z	978393457941	978393457941	E_LEN
bsz	100810861	020.z	087907391	NA	E_MISS
bsz	273190563	020.9	978-415-09196-1	978415091961	E_LEN
bsz	380143747	020.z	28881040454	28881040454	E_LEN
bsz	03828068X	020.z	319032513	NA	E_MISS
bsz	377548812	020.9	978-3-534-7249-9	978353472499	E_LEN
bsz	055632734	020.9	88-7763-030-	887763030	E_LEN
bsz	035309342	020.z	058251690	NA	E_MISS
bsz	038963183	020.z	280783185	NA	E_MISS
bsz	027722627	020.9	978-3-86025-455	978386025455	E_LEN
bsz	059269170	020.9	963f 7108 017	NA	E_MISS
bsz	013512749	020.9	3-266-3015-X	32663015X	E_LEN
bsz	071570594	020.z	286491049	NA	E_MISS
bsz	011371870	020.z	387549185	NA	E_MISS
bsz	080162347	020.z	345147039	NA	E_MISS
bsz	002458896	020.z	345217122	NA	E_MISS
bsz	117108375	020.9	978-0387-2503	97803872503	E_LEN
bsz	02377925X	020.9	0-691-0-691-0	069106910	E_LEN
bsz	25065797X	020.z	978389949294	978389949294	E_LEN
bsz	315094257	020.z	978386812145	978386812145	E_LEN
bsz	039558339	020.9	3-928660-8-X	39286608X	E_LEN
bsz	011020563	020.z	13038836X	NA	E_MISS
bsz	063315335	020.9	0-7744-168-0	077441680	E_LEN
bsz	005289904	020.z	376783704	NA	E_MISS
bsz	005180295	020.9	3-492-0442-3	349204423	E_LEN
bsz	036908827	020.z	577073115	NA	E_MISS
bsz	077868021	020.9	3-19-01260-X	31901260X	E_LEN
bsz	393293343	020.9	29040470108	29040470108	E_LEN
bsz	256538638	020.z	812636459	NA	E_MISS
bsz	011071702	020.z	070843961	NA	E_MISS
bsz	016871766	020.z	830404933	NA	E_MISS
bsz	252739140	020.z	978305093519	978305093519	E_LEN
bsz	323322905	020.9	7000-1306-7	700013067	E_LEN
bsz	308863283	776.z	10.1515/zrs	NA	E_MISS
bsz	258610514	020.9	978-03823-286-5	978038232865	E_LEN
bsz	262935333	020.z	357969470	NA	E_MISS
bsz	004589777	020.9	3-7864-0463	378640463	E_LEN
bsz	08597059X	020.9	978-0-935702-99	978093570299	E_LEN
bsz	288030265	020.z	97897247347502	97897247347502	E_LEN
bsz	262062704	020.9	9-978-3-8167-7170-8	99783816771708	E_LEN
